id,latitude,longitude,neighbourhood_cleansed,accommodates,bedrooms,beds,bathrooms,review_scores_rating,number_of_reviews,host_listings_count,amenities_count,host_tenure_days,has_picture,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,occupancy_rate_mean,target_price
804299037876795981,42.33319799852546,-71.0478741472269,South Boston,3,1.0,1.0,1.0,4.0,5,7.0,55,4353.0,1,False,False,True,False,0.0,180.0
804444851986787690,42.3607929,-71.1262631,Allston,2,0.0,1.0,1.0,5.0,7,17.0,50,3919.0,1,True,False,False,False,0.536986301369863,116.0
805804339902031542,42.37856,-71.05927,Charlestown,2,1.0,,,5.0,21,1.0,42,3845.0,1,True,False,False,False,1.0,
805849464095237415,42.389828263890514,-71.00259027290345,East Boston,2,1.0,1.0,1.0,4.75,127,2.0,16,2698.0,1,True,False,False,False,0.8164383561643835,140.0
805985491369734223,42.34233258756264,-71.06790635025413,South End,2,1.0,,,4.83,12,1.0,13,3590.0,1,True,False,False,False,1.0,
806399242908056263,42.31201,-71.06022,Dorchester,2,1.0,1.0,1.0,4.94,90,1.0,34,2879.0,1,True,False,False,False,0.11232876712328767,246.0
807100202775921535,42.3321705536188,-71.03590369309421,South Boston,2,1.0,,,4.6,5,54.0,40,4912.0,1,False,False,True,False,1.0,
807100249723439013,42.33356815198421,-71.03459422733098,South Boston,2,1.0,,,3.5,4,54.0,42,4912.0,1,False,False,True,False,0.052054794520547946,
807720320430482194,42.365947,-71.063473,Downtown,2,1.0,1.0,1.0,,0,5084.0,33,3233.0,1,True,False,False,False,0.27945205479452057,326.0
807831116103142653,42.28358,-71.07115,Dorchester,4,2.0,,,4.9,10,3.0,14,1021.0,1,True,False,False,False,0.9808219178082191,
808605340132686770,42.36003795522229,-71.12327506728496,Allston,14,7.0,7.0,2.5,4.88,67,14.0,65,2376.0,1,True,False,False,False,0.0547945205479452,770.0
808849892048970179,42.295945,-71.080569,Dorchester,7,3.0,4.0,2.5,4.94,260,7.0,58,3847.0,1,True,False,False,False,0.16986301369863013,429.0
809294142120107869,42.2958734,-71.08054650000001,Dorchester,7,3.0,4.0,2.5,4.94,191,7.0,55,3847.0,1,True,False,False,False,0.07123287671232877,323.0
810754807767282735,42.365947,-71.063473,Downtown,2,1.0,1.0,1.0,,0,5084.0,34,3233.0,1,True,False,False,False,0.07397260273972603,348.0
810755335955230893,42.3511858,-71.06401699999999,Downtown,4,2.0,2.0,2.0,,0,5084.0,31,3233.0,1,True,False,False,False,0.21643835616438356,368.0
811115218939361431,42.32430523674081,-71.06804419511593,Roxbury,6,2.0,3.0,1.0,4.87,127,1.0,42,973.0,1,True,False,False,False,0.22465753424657534,162.0
813503587403880197,42.301319,-71.165781,West Roxbury,2,1.0,1.0,1.0,4.91,53,1.0,18,2569.0,1,False,False,True,False,0.9835616438356164,50.0
816818940973226436,42.34264,-71.10107,Fenway,3,1.0,1.0,1.0,5.0,1,102.0,15,2861.0,1,True,False,False,False,0.0,399.0
819772528471769831,42.27785367509605,-71.16010426966892,West Roxbury,1,1.0,1.0,1.0,4.82,17,21.0,51,3466.0,1,False,False,True,False,0.7287671232876712,65.0
819799525356493666,42.27818334565676,-71.16146609349464,West Roxbury,4,2.0,3.0,1.0,4.67,3,21.0,51,3466.0,1,True,False,False,False,0.7452054794520548,251.0
820388470001096909,42.35902,-71.06542,Beacon Hill,4,3.0,3.0,1.0,4.6,5,280.0,29,1821.0,1,True,False,False,False,0.3835616438356164,130.0
821029850845653121,42.36020122246841,-71.13151059768532,Allston,1,4.0,1.0,0.0,,0,18.0,14,2220.0,1,False,False,True,False,0.3150684931506849,59.0
821501113985650809,42.3511858,-71.06401699999999,Downtown,4,2.0,2.0,2.0,,0,5084.0,31,3233.0,1,True,False,False,False,0.6136986301369863,412.0
821892789188869675,42.335234,-71.054872,South Boston,6,3.0,3.0,2.5,4.97,62,1.0,58,1691.0,1,True,False,False,False,0.2219178082191781,551.0
823053074553097627,42.297686,-71.113484,Jamaica Plain,7,3.0,6.0,1.0,4.96,74,2.0,48,2272.0,1,True,False,False,False,0.3726027397260274,252.0
825808784280558930,42.30897348485218,-71.10486996255928,Jamaica Plain,4,2.0,2.0,1.0,,0,21.0,15,4167.0,1,True,False,False,False,0.14246575342465753,135.0
825847770808405248,42.34777380000001,-71.1460998,Brighton,2,0.0,1.0,1.0,5.0,1,5084.0,31,3233.0,1,True,False,False,False,0.684931506849315,212.0
826154106774733494,42.36517738844505,-71.05263340741818,North End,3,1.0,2.0,1.0,4.83,120,35.0,36,4960.0,1,True,False,False,False,0.10410958904109589,227.0
826176959727340048,42.36726277067371,-71.05232351801394,North End,2,0.0,1.0,1.0,4.91,151,35.0,35,4960.0,1,True,False,False,False,0.13150684931506848,220.0
826915410213840891,42.28793,-71.13991,Roslindale,2,1.0,1.0,1.0,5.0,11,3.0,14,1033.0,1,False,False,True,False,0.030136986301369864,107.0
826990034800976237,42.28793,-71.13992,Roslindale,2,1.0,1.0,1.0,4.75,4,3.0,36,1033.0,1,False,False,True,False,0.01643835616438356,108.0
827002804846503204,42.28544,-71.0721,Dorchester,1,,,,,0,3.0,17,1021.0,1,False,False,True,False,0.9808219178082191,
827013427283941098,42.2837,-71.07307,Dorchester,1,,,,,0,3.0,16,1021.0,1,False,False,True,False,0.9808219178082191,
827763943278645414,42.2778739,-71.0824847,Mattapan,1,1.0,1.0,1.0,5.0,9,5.0,49,3975.0,1,False,False,True,False,0.336986301369863,26.0
827763949654508571,42.27865667330715,-71.08178761407363,Mattapan,4,2.0,2.0,1.0,3.5,2,5.0,60,3975.0,1,True,False,False,False,0.18904109589041096,64.0
828014040320230036,42.3522851,-71.05910879999999,Chinatown,2,1.0,1.0,1.0,5.0,1,5084.0,31,3233.0,1,True,False,False,False,0.8931506849315068,297.0
828194448965037333,42.35730177094459,-71.05326282459265,Downtown,2,1.0,1.0,1.0,4.64,100,59.0,21,2294.0,1,True,False,False,False,0.24383561643835616,226.0
828386525464240771,42.3486,-71.08625,Back Bay,2,1.0,1.0,1.0,4.56,87,59.0,37,2294.0,1,True,False,False,False,0.40821917808219177,235.0
828386531456139949,42.34830115022893,-71.08446960340625,Back Bay,2,1.0,1.0,1.0,4.68,65,59.0,37,2294.0,1,True,False,False,False,0.5068493150684932,253.0
828414752318279232,42.35106434619906,-71.0819839547802,Back Bay,3,1.0,1.0,1.0,4.7,90,59.0,27,2294.0,1,True,False,False,False,0.5041095890410959,272.0
828416110846192220,42.34819947769173,-71.08644007542718,Back Bay,2,1.0,1.0,0.0,4.76,82,59.0,37,2294.0,1,True,False,False,False,0.38904109589041097,266.0
828424408884495054,42.34870643018961,-71.08644605772977,Back Bay,2,1.0,1.0,1.0,4.59,64,59.0,37,2294.0,1,True,False,False,False,0.38082191780821917,327.0
828431379798940279,42.34844,-71.08605,Back Bay,2,1.0,1.0,1.0,4.74,102,59.0,38,2294.0,1,True,False,False,False,0.3835616438356164,275.0
828888465289215959,42.30271148580186,-71.06850565262005,Dorchester,1,1.0,1.0,1.0,5.0,2,4.0,46,1171.0,1,False,False,True,False,0.24383561643835616,48.0
830645573843180576,42.2958734,-71.08054650000001,Dorchester,3,1.0,2.0,1.0,4.9,146,7.0,48,3847.0,1,True,False,False,False,0.09315068493150686,169.0
831005655020855662,42.359362,-71.0682975,Beacon Hill,2,1.0,1.0,1.0,5.0,9,3.0,30,4780.0,1,True,False,False,False,0.29863013698630136,200.0
831012935165221418,42.359362,-71.0682975,Beacon Hill,2,1.0,1.0,1.0,4.5,2,3.0,33,4780.0,1,True,False,False,False,0.0273972602739726,220.0
831051071190439900,42.32289973146069,-71.11363270178217,Jamaica Plain,5,2.0,3.0,1.0,4.9,10,1.0,60,4228.0,1,True,False,False,False,0.3041095890410959,181.0
831097348583700730,42.3117713,-71.11527120000001,Jamaica Plain,3,1.0,1.0,1.0,4.73,105,1.0,38,3156.0,1,True,False,False,False,0.9863013698630136,107.0
831476534718840596,42.3560237,-71.1368711,Allston,6,2.0,3.0,1.0,4.0,19,7.0,33,4941.0,1,True,False,False,False,0.6082191780821918,287.0
831735030713466807,42.34777380000001,-71.1460998,Brighton,2,1.0,1.0,1.0,,0,5084.0,31,3233.0,1,True,False,False,False,0.06027397260273973,286.0
831837934769463043,42.33287,-71.09857,Mission Hill,2,1.0,1.0,1.0,4.83,12,59.0,39,2294.0,1,True,False,False,False,0.3506849315068493,264.0
831914165597361101,42.331554054259264,-71.09869749195016,Mission Hill,2,1.0,1.0,1.0,4.91,22,59.0,39,2294.0,1,True,False,False,False,0.6191780821917808,300.0
831920496371165632,42.33238913992304,-71.10074118946933,Mission Hill,2,1.0,1.0,1.0,4.82,28,59.0,39,2294.0,1,True,False,False,False,0.5041095890410959,239.0
831928988006349220,42.33107906800154,-71.10018509120489,Mission Hill,4,2.0,2.0,2.0,4.88,104,59.0,40,2294.0,1,True,False,False,False,0.3863013698630137,441.0
831961056951139768,42.27294408892755,-71.0991840898128,Mattapan,4,2.0,2.0,1.0,4.85,39,1.0,52,1612.0,1,True,False,False,False,0.0,230.0
832012838280777118,42.35044,-71.14829,Brighton,4,2.0,3.0,1.0,4.93,46,11.0,41,2182.0,1,True,False,False,False,0.3287671232876712,311.0
832114453980214350,42.34671938164582,-71.10177411892872,Fenway,4,2.0,2.0,2.0,5.0,7,25.0,54,2333.0,1,True,False,False,False,0.2958904109589041,515.0
832227322277899919,42.31355842721171,-71.08467057133451,Roxbury,8,4.0,4.0,2.0,4.86,168,1.0,58,2594.0,1,True,False,False,False,0.736986301369863,314.0
832513780375417882,42.31059,-71.1056,Jamaica Plain,4,2.0,,,5.0,3,21.0,34,4167.0,1,True,False,False,False,0.23835616438356164,
833414952486827839,42.34183,-71.0558,South Boston,4,1.0,4.0,1.0,4.41,29,79.0,33,5216.0,1,False,False,True,False,0.8273972602739726,242.0
833503073543017832,42.302495,-71.08192269999999,Dorchester,4,1.0,,,4.0,4,1.0,44,1824.0,1,True,False,False,False,0.18356164383561643,
834817285518344005,42.3174703,-71.0801929,Roxbury,4,2.0,2.0,1.0,4.94,87,1.0,45,1014.0,1,True,False,False,False,0.07945205479452055,262.0
835025572264984872,42.2716784,-71.0727197,Mattapan,1,1.0,1.0,1.0,5.0,3,1.0,45,4406.0,1,False,False,True,False,0.273972602739726,76.0
835418850078504364,42.31921,-71.05955,Dorchester,2,0.0,1.0,1.0,4.75,4,24.0,31,2956.0,1,True,False,False,False,0.00821917808219178,93.0
835891445272559508,42.30246096718498,-71.06631313383025,Dorchester,1,,,,5.0,1,4.0,53,1171.0,1,False,False,True,False,0.10684931506849316,
836153649468461318,42.33033,-71.07118,Roxbury,5,2.0,,,4.69,13,5.0,21,3486.0,1,True,False,False,False,1.0,
837439628788914345,42.3472723,-71.10130939999999,Fenway,2,1.0,1.0,1.0,,0,5084.0,32,3233.0,1,True,False,False,False,0.2273972602739726,348.0
837439944560637250,42.3475057,-71.1010258,Fenway,2,0.0,1.0,1.0,5.0,2,5084.0,32,3233.0,1,True,False,False,False,0.6684931506849315,272.0
838761294692886820,42.3468,-71.07111,South End,2,1.0,,,4.85,20,15.0,23,2516.0,1,False,False,True,False,1.0,
838763668660670089,42.34637,-71.06979,South End,2,1.0,,,4.67,89,15.0,23,2516.0,1,False,False,True,False,1.0,
838765078792830910,42.34707865245842,-71.07116013022076,South End,2,1.0,,,4.55,33,15.0,23,2516.0,1,False,False,True,False,1.0,
838766480218443526,42.34621,-71.07197,South End,2,1.0,,,4.57,383,15.0,23,2516.0,1,False,False,True,False,1.0,
838767832826243346,42.34635,-71.07183,South End,2,1.0,,,4.8,153,15.0,23,2516.0,1,False,False,True,False,1.0,
838770795516125230,42.34539074754755,-71.06998819543543,South End,4,1.0,,,4.86,300,15.0,24,2516.0,1,False,False,True,False,1.0,
838771894893288060,42.3450278305856,-71.07057079795524,South End,2,1.0,,,4.77,210,15.0,23,2516.0,1,False,False,True,False,1.0,
838773011153595044,42.3468,-71.07205,South End,3,1.0,,,4.77,313,15.0,24,2516.0,1,False,False,True,False,1.0,
838775412112470886,42.34708,-71.07122,South End,2,1.0,,,4.0,1,15.0,24,2516.0,1,False,False,True,False,1.0,
838776642994805648,42.34532,-71.07016,South End,4,1.0,,,4.67,6,15.0,32,2516.0,1,False,False,True,False,1.0,
838781939154266184,42.34692,-71.07184,South End,2,1.0,,,5.0,16,15.0,32,2516.0,1,False,False,True,False,1.0,
838784537837664266,42.34640429301172,-71.06976256891731,South End,4,1.0,,,4.83,6,15.0,32,2516.0,1,False,False,True,False,1.0,
838786293292910788,42.34483522266024,-71.07153939303058,South End,2,1.0,,,4.69,13,15.0,30,2516.0,1,False,False,True,False,1.0,
838791296379971638,42.34704,-71.07,South End,4,1.0,,,4.33,15,15.0,33,2516.0,1,False,False,True,False,1.0,
838792904210420562,42.34527891734742,-71.06977162573598,South End,2,1.0,,,4.86,7,15.0,26,2516.0,1,False,False,True,False,1.0,
839054086059659530,42.32197993468771,-71.1027149189887,Jamaica Plain,1,1.0,1.0,1.0,4.24,17,2.0,24,1264.0,1,False,False,True,False,0.663013698630137,58.0
840056136158289005,42.347770270573385,-71.0794092658466,Back Bay,6,2.0,4.0,2.0,4.93,14,102.0,41,2861.0,1,True,False,False,False,0.5452054794520548,321.0
840519456002071221,42.3651757086422,-71.03671754053205,East Boston,4,2.0,4.0,1.0,4.96,172,2.0,56,2721.0,1,True,False,False,False,0.36712328767123287,235.0
841340391794964228,42.27585996935596,-71.07228684526291,Mattapan,10,5.0,6.0,2.0,4.92,25,1.0,46,962.0,1,True,False,False,False,0.09863013698630137,455.0
842083325390113866,42.27382,-71.07947,Mattapan,9,4.0,4.0,2.5,,0,5.0,31,2522.0,1,True,False,False,False,0.29315068493150687,741.0
844267526849669236,42.34950701821771,-71.09329788049406,Fenway,6,3.0,3.0,2.0,4.72,140,59.0,11,2294.0,1,True,False,False,False,0.39452054794520547,536.0
845725526594307928,42.289883,-71.1394402,Roslindale,6,3.0,5.0,1.0,4.95,86,1.0,56,3255.0,1,True,False,False,False,0.5917808219178082,218.0
846239063484503738,42.35063833281663,-71.09297187157289,Fenway,2,0.0,1.0,1.0,4.71,21,59.0,35,2294.0,1,True,False,False,False,0.5726027397260274,319.0
846449916697294381,42.316437223274896,-71.10064383529887,Jamaica Plain,2,,,,4.97,78,1.0,28,3462.0,1,False,False,True,False,1.0,
846872271807146973,42.3472723,-71.10130939999999,Fenway,2,0.0,1.0,1.0,,0,5084.0,32,3233.0,1,True,False,False,False,0.9232876712328767,307.0
846941854165910381,42.35546,-71.06294,Downtown,8,4.0,4.0,2.0,4.79,132,59.0,30,2294.0,1,True,False,False,False,0.4191780821917808,537.0
847189753655203664,42.2941174,-71.11704639999999,Jamaica Plain,12,5.0,7.0,2.5,4.88,56,10.0,42,2282.0,1,True,False,False,False,0.09041095890410959,406.0
847346704941478843,42.3313639347081,-71.05325524880553,South Boston,2,1.0,,,3.0,3,54.0,41,4912.0,1,False,False,True,False,1.0,
847997915913073765,42.279007146693225,-71.09426341045074,Mattapan,8,3.0,6.0,2.0,5.0,29,1.0,84,953.0,1,True,False,False,False,0.2958904109589041,394.0
849316099483773204,42.34974,-71.06737,Bay Village,2,1.0,1.0,1.0,4.79,39,59.0,41,2294.0,1,True,False,False,False,0.0684931506849315,271.0
849335827776494057,42.35918176984304,-71.05380096814993,Downtown,2,1.0,1.0,1.0,4.63,95,59.0,23,2294.0,1,True,False,False,False,0.2219178082191781,267.0
850765909224271702,42.31491819782188,-71.0556744600529,Dorchester,2,1.0,1.0,1.0,5.0,2,1.0,28,4055.0,1,True,False,False,False,0.4849315068493151,110.0
851604996722456234,42.311212515871865,-71.06428632993537,Dorchester,9,3.0,,,4.88,26,1.0,54,2459.0,1,True,False,False,False,1.0,
851622176051437463,42.33647,-71.04719,South Boston,7,3.0,,,4.94,69,2.0,41,948.0,1,True,False,False,False,1.0,
852056763960452031,42.31381,-71.08926,Roxbury,8,4.0,4.0,4.0,5.0,59,1.0,59,2486.0,1,True,False,False,False,0.21095890410958903,282.0
852166516716286801,42.32853,-71.11256,Jamaica Plain,4,2.0,0.0,2.0,4.5,4,102.0,38,2861.0,1,True,False,False,False,0.06575342465753424,339.0
853391813264548119,42.3475057,-71.1010258,Fenway,2,1.0,1.0,1.0,,0,5084.0,33,3233.0,1,True,False,False,False,0.6575342465753424,435.0
855178163713767837,42.28312,-71.09187,Mattapan,2,1.0,1.0,1.0,4.86,65,1.0,35,3873.0,1,False,False,True,False,0.8904109589041096,88.0
857175353247182494,42.3140755,-71.05715889999999,Dorchester,1,1.0,1.0,1.0,4.0,4,3.0,13,2325.0,1,False,False,True,False,0.10136986301369863,55.0
858659396824816067,42.29362,-71.13868,West Roxbury,5,2.0,2.0,1.0,4.99,79,2.0,55,938.0,1,True,False,False,False,0.057534246575342465,340.0
859566125486151685,42.36971097877554,-71.04019015026245,East Boston,6,3.0,3.0,2.0,4.78,50,1.0,61,4927.0,1,True,False,False,False,0.2602739726027397,300.0
859692631321104617,42.3263693,-71.0918622,Roxbury,6,3.0,6.0,1.5,5.0,2,1.0,60,937.0,1,True,False,False,False,0.1863013698630137,250.0
860163719347640584,42.37930140632935,-71.06538013831026,Charlestown,8,4.0,5.0,3.0,5.0,1,2.0,14,2641.0,1,True,False,False,False,0.7589041095890411,836.0
861596117565785721,42.283682954683336,-71.07296703274152,Dorchester,6,3.0,3.0,2.0,4.8,41,5.0,42,2522.0,1,True,False,False,False,0.04657534246575343,367.0
861745537838627043,42.3349257,-71.0449714,South Boston,13,4.0,7.0,2.5,4.96,92,4.0,65,1075.0,1,True,False,False,False,0.13150684931506848,569.0
861788821813334017,42.2786954,-71.11786239999999,Roslindale,4,2.0,2.0,1.5,4.89,45,1.0,51,3002.0,1,True,False,False,False,0.16712328767123288,180.0
862441882772498141,42.31914890858806,-71.0543593840498,Dorchester,2,1.0,1.0,1.0,5.0,1,1.0,9,4817.0,1,True,False,False,False,0.0027397260273972603,158.0
863829091185949070,42.30589,-71.10483,Jamaica Plain,1,,,,5.0,3,1.0,10,931.0,1,False,False,True,False,1.0,
864021933298523984,42.28307,-71.07269,Dorchester,2,1.0,1.0,1.0,,0,5.0,16,2522.0,1,False,False,True,False,0.0,630.0
864290529050408845,42.28877,-71.05672,Dorchester,5,2.0,,,4.8,45,1.0,37,930.0,1,True,False,False,False,1.0,
865064682512161383,42.30792251715304,-71.06957950762751,Dorchester,14,5.0,8.0,2.0,4.65,78,17.0,66,2165.0,1,True,False,False,False,0.8027397260273973,437.0
865211677070580709,42.292908,-71.0629855,Dorchester,2,,,,4.98,236,3.0,38,3848.0,1,False,False,True,False,1.0,
865457912919196504,42.32263152894531,-71.10684266497502,Jamaica Plain,2,,,,4.86,7,10.0,30,3063.0,1,False,False,True,False,1.0,
865491574396499608,42.32426,-71.10649,Jamaica Plain,2,,,,4.8,20,10.0,34,3063.0,1,False,False,True,False,0.9972602739726028,
865495431683606764,42.32406084251169,-71.10620076790872,Jamaica Plain,2,1.0,1.0,1.0,4.64,11,10.0,19,3063.0,1,False,False,True,False,0.9534246575342465,125.0
865503096848277888,42.322831882394354,-71.10689356332537,Jamaica Plain,2,,,,4.89,9,10.0,15,3063.0,1,False,False,True,False,0.9863013698630136,
865785974116979767,42.34111233139622,-71.07471588434498,South End,1,1.0,1.0,1.0,4.92,13,1.0,61,3776.0,1,False,False,True,False,0.3643835616438356,100.0
866575005037773478,42.34081347370269,-71.1012587845715,Fenway,2,0.0,1.0,1.0,4.89,9,59.0,28,2294.0,1,True,False,False,False,0.3643835616438356,282.0
866647856795580011,42.346290889505525,-71.13905865887527,Brighton,4,2.0,4.0,1.0,,0,2.0,15,3421.0,1,True,False,False,False,0.0027397260273972603,185.0
867583816590061099,42.32136235398295,-71.05950816707173,Dorchester,2,1.0,1.0,1.0,5.0,2,21.0,28,3728.0,1,True,False,False,False,0.00821917808219178,109.0
869100337454650984,42.3672321,-71.0383392,East Boston,4,2.0,2.0,1.0,4.95,154,1.0,49,4177.0,1,True,False,False,False,0.19726027397260273,286.0
869664695063700684,42.317710297890656,-71.05689192691577,Dorchester,1,1.0,1.0,1.0,4.89,9,3.0,39,1817.0,1,False,False,True,False,0.3506849315068493,90.0
870196550944784218,42.32121927779309,-71.05758894719567,Dorchester,2,1.0,1.0,1.0,5.0,2,21.0,29,3728.0,1,True,False,False,False,0.0136986301369863,109.0
870900443792498664,42.3509,-71.14514,Allston,6,3.0,4.0,2.0,4.99,107,1.0,52,3449.0,1,True,False,False,False,0.4520547945205479,550.0
872334269004776154,42.31936111146322,-71.0576935235636,Dorchester,3,0.0,1.0,1.0,4.75,4,21.0,29,3728.0,1,True,False,False,False,0.2410958904109589,119.0
872453167369541812,42.34737,-71.10376,Fenway,2,1.0,1.0,1.0,,0,1.0,54,3392.0,1,True,False,False,False,0.2219178082191781,355.0
872960760667370862,42.3439382,-71.0638329,South End,2,1.0,1.0,1.0,,0,5084.0,33,3233.0,1,True,False,False,False,0.3287671232876712,321.0
873477040969697726,42.30335,-71.07435,Dorchester,2,1.0,,,4.92,73,1.0,43,917.0,1,True,False,False,False,1.0,
873655282217473344,42.3452369,-71.0639399,South End,2,1.0,1.0,1.0,,0,5084.0,32,3233.0,1,True,False,False,False,0.04657534246575343,381.0
873658297449445896,42.3311374,-71.0469214,South Boston,2,1.0,1.0,1.0,3.0,1,5084.0,29,3233.0,1,True,False,False,False,0.4328767123287671,265.0
873911041827061745,42.34268619963691,-71.07805605844173,South End,6,3.0,3.0,2.5,5.0,23,6.0,71,4854.0,1,True,False,False,False,0.07945205479452055,1020.0
874157788088023652,42.3469948,-71.1452694,Brighton,5,1.0,2.0,1.0,4.75,65,39.0,80,1546.0,1,True,False,False,False,0.6191780821917808,171.0
874694577253994413,42.3174128778811,-71.05315949767828,Dorchester,9,4.0,,,4.68,47,1.0,50,3073.0,1,True,False,False,False,1.0,
875616931050269215,42.36017770501304,-71.06564076074733,Beacon Hill,4,1.0,2.0,1.0,4.72,123,3.0,52,3406.0,1,False,False,True,False,0.06027397260273973,160.0
875621630800624958,42.36003164153384,-71.06746991939835,Beacon Hill,2,1.0,1.0,1.0,4.85,168,3.0,52,3406.0,1,False,False,True,False,0.21095890410958903,76.0
875636434000056617,42.3581736763962,-71.06559134916827,Beacon Hill,1,1.0,1.0,1.0,4.81,113,3.0,51,3406.0,1,False,False,False,True,0.0547945205479452,68.0
875929241345531100,42.35039487296866,-71.09370635747206,Fenway,2,0.0,1.0,1.0,4.79,92,32.0,51,3649.0,1,True,False,False,False,0.18356164383561643,140.0
876342166686729329,42.34083,-71.0799,South End,2,1.0,1.0,1.0,4.64,14,18.0,29,1578.0,1,True,False,False,False,0.06027397260273973,323.0
876996002748010842,42.34786,-71.14511,Brighton,2,1.0,2.0,1.0,4.85,95,39.0,68,1546.0,1,True,False,False,False,0.6082191780821918,247.0
878794587007595979,42.33467151684205,-71.08334665548122,Roxbury,7,3.0,4.0,2.5,4.96,161,5.0,74,3433.0,1,True,False,False,False,0.22465753424657534,434.0
879147136417316325,42.333891348395305,-71.1064474663934,Mission Hill,2,0.0,1.0,1.0,4.75,44,19.0,45,1596.0,1,True,False,False,False,0.4931506849315068,183.0
879147142976191744,42.33285,-71.10488,Mission Hill,2,0.0,1.0,1.0,4.83,98,19.0,40,1596.0,1,True,False,False,False,0.5178082191780822,122.0
881255998576454199,42.29281338323787,-71.13442631838394,Roslindale,10,4.0,,,5.0,2,1.0,70,4483.0,1,True,False,False,False,1.0,
882839165476645155,42.3295,-71.05785,South Boston,2,1.0,1.0,1.0,,0,1.0,43,905.0,1,True,False,False,False,0.27945205479452057,161.0
883551925352400121,42.31941973770849,-71.05791710297277,Dorchester,2,1.0,1.0,1.0,,0,21.0,25,3728.0,1,True,False,False,False,0.00821917808219178,109.0
883863319226431674,42.37885436946893,-71.0319274351848,East Boston,2,1.0,1.0,1.0,4.89,45,1.0,31,3755.0,1,True,False,False,False,0.6575342465753424,197.0
883927278367713777,42.33618009817479,-71.02861688707804,South Boston,2,1.0,1.0,1.0,5.0,37,2.0,40,4285.0,1,False,False,True,False,0.7671232876712328,179.0
886120883825067654,42.3194004182431,-71.05758102174532,Dorchester,2,1.0,1.0,1.0,5.0,1,24.0,31,2956.0,1,True,False,False,False,0.021917808219178082,101.0
886281829949013984,42.31445,-71.09751,Jamaica Plain,5,3.0,3.0,2.0,4.91,11,1.0,46,2735.0,1,True,False,False,False,0.03287671232876712,251.0
886761634149846872,42.348645,-71.0793489,Back Bay,2,,,,,0,5084.0,31,3233.0,1,True,False,False,False,0.2684931506849315,
